Material Index,Materials Difficulty,Questions Numbers,Topics
3411,0.6800000000000004,1,0
3412,0.6900000000000004,1,0
3413,0.0,1,4
3414,3.45,3,4
3415,3.4600000000000004,3,0
3416,0.01,1,1
3417,3.47,3,1
3418,2.33,3,0
3419,0.02,1,2
3420,3.4800000000000004,3,1
3421,0.03,1,0
3422,0.04,1,0
3423,0.05,1,0
3424,3.49,3,0
3425,0.06,1,0
3426,0.07,1,1
3427,3.5,3,4
3428,0.08,1,3
3429,0.09,1,4
3430,6.14,4,3
3431,0.0999999999999999,1,4
3432,0.1099999999999999,1,4
3433,2.3400000000000003,3,0
3434,5.550000000000001,4,4
3435,0.1199999999999999,1,4
3436,0.1299999999999999,1,4
3437,0.1399999999999999,1,4
3438,0.15,1,4
3439,0.16,1,0
3440,0.17,1,1
3441,0.18,1,4
3442,2.35,3,0
3443,0.19,1,4
3444,0.2,1,4
3445,0.21,1,4
3446,2.3600000000000003,3,4
3447,4.5,3,2
3448,0.22,1,1
3449,1.03,2,4
3450,0.23,1,0
3451,0.24,1,4
3452,3.51,3,0
3453,3.5200000000000005,3,0
3454,0.25,1,0
3455,0.26,1,3
3456,0.2700000000000001,1,0
3457,5.5600000000000005,4,3
3458,1.04,2,2
3459,1.05,2,4
3460,0.2800000000000001,1,4
3461,5.57,4,4
3462,0.2900000000000001,1,3
3463,0.3000000000000001,1,1
3464,1.06,2,4
3465,0.3100000000000001,1,0
3466,0.3200000000000001,1,0
3467,3.53,3,4
3468,0.3300000000000001,1,4
3469,3.54,3,4
3470,0.3400000000000001,1,2
3471,2.37,3,4
3472,2.3800000000000003,3,4
3473,0.3500000000000001,1,4
3474,0.3600000000000001,1,4
3475,3.5500000000000003,3,2
3476,0.3700000000000001,1,0
3477,0.3800000000000001,1,1
3478,5.58,4,2
3479,2.39,3,4
3480,0.3900000000000002,1,1
3481,0.4000000000000002,1,4
3482,4.51,4,3
3483,0.4100000000000002,1,0
3484,4.5200000000000005,3,2
3485,2.4000000000000004,4,2
3486,1.07,2,0
3487,4.53,3,3
3488,0.4200000000000002,1,4
3489,2.41,3,4
3490,0.4300000000000002,1,1
3491,0.4400000000000002,1,0
3492,0.4500000000000002,1,4
3493,1.08,2,3
3494,0.4600000000000002,1,4
3495,0.4700000000000002,1,4
3496,0.4800000000000002,1,3
3497,4.54,4,2
3498,0.4900000000000002,1,0
3499,1.09,1,4
3500,0.5000000000000002,1,4
3501,0.5100000000000002,1,4
3502,1.1,2,0
3503,2.4200000000000004,3,0
3504,0.5200000000000002,1,0
3505,1.11,2,0
3506,2.43,3,4
3507,4.550000000000001,3,3
3508,5.59,4,3
3509,1.12,2,0
3510,0.5300000000000002,1,4
3511,0.5400000000000003,1,3
3512,0.5500000000000003,1,4
3513,0.5600000000000003,1,2
3514,1.13,2,0
3515,3.5600000000000005,3,2
3516,3.5700000000000003,3,4
3517,0.5700000000000003,1,0
3518,0.5800000000000003,1,0
3519,2.4400000000000004,3,4
3520,0.5900000000000003,1,0
3521,1.14,2,0
3522,1.15,2,1
3523,1.16,2,3
3524,0.6000000000000003,1,0
3525,0.6100000000000003,1,3
3526,1.17,2,1
3527,0.6200000000000003,1,4
3528,0.6300000000000003,1,4
3529,0.6400000000000003,1,4
3530,2.45,3,4
3531,0.6500000000000004,1,4
3532,0.6600000000000004,1,0
3533,0.6700000000000004,1,4
3534,6.15,4,3
3535,3.58,3,4
3536,0.6800000000000004,1,4
3537,3.5900000000000003,3,0
3538,2.4600000000000004,4,4
3539,0.6900000000000004,1,4
3540,0.0,1,1
3541,0.01,1,4
3542,0.02,1,0
3543,0.03,1,4
3544,0.04,1,0
3545,0.05,1,3
3546,5.6000000000000005,4,3
3547,1.18,2,3
3548,0.06,1,3
3549,0.07,1,4
3550,0.08,1,0
3551,0.09,1,0
3552,5.61,4,2
3553,0.0999999999999999,1,4
3554,0.1099999999999999,1,4
3555,0.1199999999999999,1,1
3556,1.19,2,1
3557,0.1299999999999999,1,0
3558,3.6000000000000005,3,1
3559,4.5600000000000005,4,3
3560,6.16,4,3
3561,0.1399999999999999,1,0
3562,0.15,1,3
3563,3.61,3,0
3564,1.2,2,4
3565,0.16,1,4
3566,0.17,1,4
3567,1.21,2,2
3568,0.18,1,0
3569,0.19,1,4
3570,5.62,4,4
3571,0.2,1,0
3572,4.57,4,1
3573,0.21,1,3
3574,0.22,1,0
3575,0.23,1,4
3576,0.24,1,3
3577,0.25,1,4
3578,0.26,1,4
3579,0.2700000000000001,1,0
3580,0.2800000000000001,1,1
3581,0.2900000000000001,1,0
3582,3.62,4,1
3583,1.22,2,3
3584,0.3000000000000001,1,3
3585,0.3100000000000001,1,4
3586,0.3200000000000001,1,0
3587,0.3300000000000001,1,4
3588,0.3400000000000001,1,4
3589,1.23,2,4
3590,1.24,2,0
3591,0.3500000000000001,1,3
3592,0.3600000000000001,1,0
3593,0.3700000000000001,1,0
3594,0.3800000000000001,1,0
3595,0.3900000000000002,1,2
3596,4.58,4,3
3597,0.4000000000000002,1,0
3598,0.4100000000000002,1,0
3599,2.47,3,4
3600,0.4200000000000002,1,0
3601,0.4300000000000002,1,4
3602,0.4400000000000002,1,4
3603,5.630000000000001,4,4
3604,0.4500000000000002,1,4
3605,0.4600000000000002,1,0
3606,5.640000000000001,4,4
3607,0.4700000000000002,1,0
3608,5.65,4,0
3609,0.4800000000000002,1,4
3610,0.4900000000000002,1,1
3611,2.4800000000000004,4,0
3612,0.5000000000000002,1,4
3613,0.5100000000000002,1,0
3614,3.63,3,3
3615,3.640000000000001,4,4
3616,0.5200000000000002,1,3
3617,0.5300000000000002,1,0
3618,1.25,2,0
3619,0.5400000000000003,1,4
3620,0.5500000000000003,1,0
3621,1.26,2,0
3622,0.5600000000000003,1,4
3623,3.65,3,4
3624,1.27,2,0
3625,1.28,2,4
3626,0.5700000000000003,1,0
3627,0.5800000000000003,1,4
3628,0.5900000000000003,1,1
3629,0.6000000000000003,1,4
3630,0.6100000000000003,1,0
3631,4.59,4,0
3632,0.6200000000000003,1,3
3633,2.49,3,4
3634,2.5,3,4
3635,3.66,3,2
3636,0.6300000000000003,1,0
3637,1.29,2,0
3638,0.6400000000000003,1,4
3639,1.3,2,0
3640,0.6500000000000004,1,4
3641,1.31,2,0
3642,0.6600000000000004,1,4
3643,1.32,2,1
3644,0.6700000000000004,1,0
3645,1.33,1,1
3646,0.6800000000000004,1,0
3647,5.66,4,4
3648,1.34,3,0
3649,0.6900000000000004,1,2
3650,0.0,1,4
3651,6.17,6,1
3652,0.01,1,4
3653,6.18,4,2
3654,1.35,2,0
3655,5.67,4,2
3656,0.02,1,0
3657,5.680000000000001,4,4
3658,3.67,3,4
3659,4.6000000000000005,4,4
3660,0.03,1,0
3661,1.36,2,0
3662,0.04,1,1
3663,2.51,3,1
3664,0.05,1,4
3665,0.06,1,4
3666,4.61,4,2
3667,5.69,4,4
3668,4.62,3,2
3669,6.19,4,2
3670,0.07,1,0
3671,1.37,2,4
3672,1.38,2,0
3673,0.08,1,3
3674,3.6800000000000006,3,0
3675,3.69,4,2
3676,0.09,1,3
3677,0.0999999999999999,1,4
3678,5.0,4,2
3679,1.39,2,4
3680,0.1099999999999999,1,4
3681,0.1199999999999999,1,3
3682,0.1299999999999999,1,4
3683,4.630000000000001,3,2
3684,0.1399999999999999,1,4
3685,1.4,2,2
3686,0.15,1,4
3687,5.01,4,1
3688,3.0,3,4
3689,1.41,3,0
3690,3.01,4,4
3691,0.16,1,0
3692,2.5200000000000005,3,4
3693,2.53,3,0
3694,0.17,1,4
3695,2.54,3,4
3696,0.18,1,3
3697,0.19,1,3
3698,0.2,1,0
3699,0.21,1,3
3700,1.4200000000000002,2,4
3701,1.4300000000000002,2,4
3702,0.22,1,4
3703,3.02,3,4
3704,3.03,3,4
3705,4.640000000000001,3,4
3706,0.23,1,0
3707,0.24,1,2
3708,0.25,1,0
3709,6.2,4,4
3710,0.26,1,0
3711,0.2700000000000001,1,3
3712,0.2800000000000001,1,3
3713,4.65,3,2
3714,0.2900000000000001,1,4
3715,2.5500000000000003,3,1
3716,0.3000000000000001,1,4
3717,0.3100000000000001,1,1
3718,0.3200000000000001,1,2
3719,0.3300000000000001,1,2
3720,2.5600000000000005,3,4
3721,1.4400000000000002,2,4
3722,1.4500000000000002,2,0
3723,5.02,4,4
3724,0.3400000000000001,1,4
3725,1.4600000000000002,2,0
3726,3.04,3,0
3727,0.3500000000000001,1,4
3728,0.3600000000000001,1,4
3729,3.05,4,3
3730,0.3700000000000001,1,4
3731,0.3800000000000001,1,4
3732,4.66,3,2
3733,2.5700000000000003,3,4
3734,3.06,3,4
3735,1.4700000000000002,3,0
3736,0.3900000000000002,1,4
3737,0.4000000000000002,1,0
3738,1.4800000000000002,2,0
3739,0.4100000000000002,1,1
3740,6.21,4,2
3741,0.4200000000000002,1,1
3742,0.4300000000000002,1,4
3743,0.4400000000000002,1,0
3744,4.67,3,4
3745,0.4500000000000002,1,3
3746,0.4600000000000002,1,4
3747,1.4900000000000002,2,4
3748,0.4700000000000002,1,0
3749,1.5000000000000002,3,1
3750,3.07,3,4
3751,1.5100000000000002,2,4
3752,0.4800000000000002,1,1
3753,0.4900000000000002,1,0
3754,0.5000000000000002,1,4
3755,0.5100000000000002,1,4
3756,0.5200000000000002,1,1
3757,0.5300000000000002,1,4
3758,5.03,4,0
3759,0.5400000000000003,1,3
3760,1.5200000000000002,2,2
3761,4.680000000000001,4,3
3762,0.5500000000000003,1,4
3763,5.04,4,0
3764,6.22,4,0
3765,0.5600000000000003,1,4
3766,6.23,4,3
3767,0.5700000000000003,1,1
3768,2.58,3,0
3769,1.5300000000000002,2,4
3770,0.5800000000000003,1,2
3771,0.5900000000000003,1,1
3772,1.5400000000000005,2,0
3773,0.6000000000000003,1,1
3774,6.24,4,3
3775,5.05,4,4
3776,5.06,4,4
3777,0.6100000000000003,1,0
3778,0.6200000000000003,1,0
3779,0.6300000000000003,1,4
3780,1.5500000000000005,3,4
3781,5.07,4,4
3782,0.6400000000000003,1,0
3783,6.25,4,2
3784,0.6500000000000004,1,0
3785,4.69,3,1
3786,0.6600000000000004,1,4
3787,3.08,4,4
3788,0.6700000000000004,1,4
3789,1.5600000000000005,2,1
3790,2.5900000000000003,3,3
3791,0.6800000000000004,1,0
3792,0.6900000000000004,1,0
3793,0.0,1,0
3794,5.08,4,3
3795,0.01,1,4
3796,1.5700000000000005,2,4
3797,0.02,1,4
3798,5.09,4,4
3799,0.03,1,4
3800,0.04,1,4
3801,4.0,6,2
3802,0.05,1,3
3803,5.1,4,0
3804,0.06,1,4
3805,2.6000000000000005,3,0
3806,1.5800000000000003,2,3
3807,1.5900000000000003,2,2
3808,2.6100000000000003,3,1
3809,0.07,1,2
3810,3.09,3,3
3811,0.08,1,0
3812,1.6000000000000003,2,1
3813,0.09,1,4
3814,0.0999999999999999,1,3
3815,6.26,4,4
3816,1.6100000000000003,2,0
3817,0.1099999999999999,1,4
3818,0.1199999999999999,1,0
3819,0.1299999999999999,1,4
3820,2.62,3,4
3821,0.1399999999999999,1,0
3822,2.6300000000000003,3,0
3823,0.15,1,0
3824,4.01,4,2
3825,1.6200000000000003,2,4
3826,0.16,1,4
3827,0.17,1,3
3828,0.18,1,3
3829,3.1,3,0
3830,1.6300000000000003,2,1
3831,2.640000000000001,3,0
3832,0.19,1,4
3833,6.2700000000000005,5,0
3834,0.2,1,0
3835,1.6400000000000003,2,1
3836,0.21,1,0
3837,2.6500000000000004,3,0
3838,3.11,3,4
3839,4.02,3,4
3840,3.12,3,0
3841,0.22,1,1
3842,0.23,1,4
3843,4.03,4,3
3844,3.13,3,1
3845,0.24,1,4
3846,0.25,1,0
3847,1.6500000000000004,2,2
3848,0.26,1,0
3849,3.14,4,4
3850,0.2700000000000001,1,4
3851,1.6600000000000004,2,4
3852,0.2800000000000001,1,4
3853,0.2900000000000001,1,4
3854,3.15,4,4
3855,0.3000000000000001,1,4
3856,0.3100000000000001,1,4
3857,0.3200000000000001,1,4
3858,5.11,4,3
3859,3.16,3,0
3860,0.3300000000000001,1,4
3861,0.3400000000000001,1,0
3862,0.3500000000000001,1,0
3863,6.28,4,1
3864,6.29,4,3
3865,0.3600000000000001,1,4
3866,2.66,3,4
3867,4.04,3,2
3868,0.3700000000000001,1,0
3869,0.3800000000000001,1,4
3870,0.3900000000000002,1,1
3871,0.4000000000000002,1,4
3872,5.12,4,0
3873,0.4100000000000002,1,0
3874,0.4200000000000002,1,0
3875,3.17,3,3
3876,0.4300000000000002,1,0
3877,1.6700000000000004,2,4
3878,0.4400000000000002,1,4
3879,1.6800000000000004,2,1
3880,0.4500000000000002,1,2
3881,0.4600000000000002,1,4
3882,0.4700000000000002,1,1
3883,0.4800000000000002,1,2
3884,0.4900000000000002,1,1
3885,0.5000000000000002,1,4
3886,0.5100000000000002,1,0
3887,0.5200000000000002,1,4
3888,1.6900000000000004,2,1
3889,0.5300000000000002,1,4
3890,0.5400000000000003,1,1
3891,4.05,3,3
3892,1.0,2,3
3893,0.5500000000000003,1,1
3894,0.5600000000000003,1,4
3895,0.5700000000000003,1,4
3896,6.3,4,3
3897,0.5800000000000003,1,4
3898,0.5900000000000003,1,3
3899,6.3100000000000005,4,2
3900,0.6000000000000003,1,0
3901,1.01,3,2
3902,4.06,4,3
3903,0.6100000000000003,1,0
3904,0.6200000000000003,1,0
3905,6.32,4,2
3906,0.6300000000000003,1,4
3907,0.6400000000000003,1,0
3908,0.6500000000000004,1,4
3909,0.6600000000000004,1,3
3910,0.6700000000000004,1,4
3911,0.6800000000000004,1,4
3912,2.6700000000000004,3,4
3913,1.02,2,4
3914,0.6900000000000004,1,4
3915,1.03,2,0
3916,0.0,1,1
3917,0.01,1,0
3918,4.07,3,2
3919,0.02,1,0
3920,0.03,1,4
3921,0.04,1,4
3922,1.04,3,1
3923,0.05,1,4
3924,0.06,1,2
3925,1.05,2,0
3926,2.6800000000000006,3,0
3927,0.07,1,4
3928,0.08,1,4
3929,5.13,4,4
3930,0.09,1,1
3931,0.0999999999999999,1,1
3932,5.14,4,2
3933,0.1099999999999999,1,4
3934,5.15,4,4
3935,5.16,4,4
3936,0.1199999999999999,1,4
3937,5.17,4,2
3938,0.1299999999999999,1,0
3939,4.08,3,2
3940,2.6900000000000004,3,4
3941,0.1399999999999999,1,0
3942,5.18,4,4
3943,0.15,1,3
3944,0.16,1,4
3945,0.17,1,0
3946,4.09,4,4
3947,0.18,1,1
3948,2.0,3,0
3949,0.19,1,4
3950,3.18,3,4
3951,5.19,4,0
3952,0.2,1,1
3953,2.01,3,0
3954,0.21,1,0
3955,0.22,1,4
3956,0.23,1,1
3957,4.1,3,3
3958,0.24,1,4
3959,0.25,1,0
3960,0.26,1,2
3961,4.11,3,4
3962,0.2700000000000001,1,4
3963,0.2800000000000001,1,4
3964,0.2900000000000001,1,4
3965,0.3000000000000001,1,0
3966,3.19,3,4
3967,0.3100000000000001,1,4
3968,2.02,3,1
3969,0.3200000000000001,1,4
3970,0.3300000000000001,1,0
3971,3.2,3,0
3972,0.3400000000000001,1,0
3973,0.3500000000000001,1,0
3974,0.3600000000000001,1,3
3975,1.06,2,0
3976,0.3700000000000001,1,3
3977,0.3800000000000001,1,4
3978,0.3900000000000002,1,4
3979,4.12,4,0
3980,1.07,2,4
3981,1.08,2,4
3982,1.09,2,4
3983,5.2,4,0
3984,3.21,3,4
3985,0.4000000000000002,1,0
3986,0.4100000000000002,1,0
3987,3.22,4,0
3988,0.4200000000000002,1,0
3989,0.4300000000000002,1,4
3990,6.33,4,3
3991,2.03,4,0
3992,5.21,4,3
3993,0.4400000000000002,1,0
3994,1.1,2,4
3995,1.11,2,1
3996,0.4500000000000002,1,1
3997,0.4600000000000002,1,0
3998,4.13,3,2
3999,3.23,3,2
4000,0.4700000000000002,1,4
4001,4.14,4,3
4002,0.4800000000000002,1,3
4003,3.24,3,3
4004,0.4900000000000002,1,4
4005,2.04,3,4
4006,3.25,3,4
4007,0.5000000000000002,1,3
4008,1.12,2,4
4009,2.05,3,4
4010,0.5100000000000002,1,0
4011,0.5200000000000002,1,2
4012,4.15,4,0
4013,0.5300000000000002,1,4
4014,0.5400000000000003,1,0
4015,1.13,2,4
4016,0.5500000000000003,1,0
4017,0.5600000000000003,1,2
4018,0.5700000000000003,1,1
4019,0.5800000000000003,1,4
4020,3.26,3,0
4021,1.14,2,4
4022,2.06,3,0
4023,1.15,2,4
4024,0.5900000000000003,1,4
4025,0.6000000000000003,1,3
4026,0.6100000000000003,1,2
4027,0.6200000000000003,1,4
4028,2.07,3,2
4029,5.22,4,4
4030,0.6300000000000003,1,0
4031,0.6400000000000003,1,4
4032,0.6500000000000004,1,2
4033,6.34,4,3
4034,6.3500000000000005,4,2
4035,0.6600000000000004,1,4
4036,0.6700000000000004,1,4
4037,2.08,3,1
4038,3.27,3,2
4039,0.6800000000000004,1,2
4040,5.23,4,4
4041,0.6900000000000004,1,0
4042,0.0,1,4
4043,0.01,1,4
4044,1.16,3,2
4045,0.02,1,1
4046,0.03,1,4
4047,5.24,4,2
4048,5.25,4,0
4049,1.17,2,1
4050,0.04,1,4
4051,2.09,3,4
4052,0.05,1,0
4053,0.06,1,1
4054,1.18,2,4
4055,0.07,1,3
4056,0.08,1,0
4057,0.09,1,0
4058,2.1,3,0
4059,0.0999999999999999,1,4
4060,3.28,3,4
4061,0.1099999999999999,1,4
4062,0.1199999999999999,1,0
4063,0.1299999999999999,1,3
4064,3.29,3,0
4065,0.1399999999999999,1,0
4066,0.15,1,1
4067,1.19,2,0
4068,0.16,1,0
4069,6.36,6,4
4070,0.17,1,0
4071,2.11,3,4
4072,0.18,1,4
4073,4.16,4,3
4074,5.26,4,2
4075,5.2700000000000005,3,1
4076,0.19,1,4
4077,0.2,1,4
4078,0.21,1,4
4079,6.37,4,2
4080,0.22,1,4
4081,2.12,3,2
4082,1.2,2,4
4083,0.23,1,0
4084,4.17,3,3
4085,0.24,1,4
4086,0.25,1,4
4087,0.26,1,0
4088,5.28,4,4
4089,1.21,2,0
4090,0.2700000000000001,1,4
4091,5.29,4,0
4092,5.3,3,4
4093,0.2800000000000001,1,4
4094,0.2900000000000001,1,4
4095,0.3000000000000001,1,4
4096,5.3100000000000005,3,0
4097,3.3000000000000003,3,0
4098,1.22,2,4
4099,5.32,3,4
4100,0.3100000000000001,1,2
4101,0.3200000000000001,1,4
4102,2.13,3,4
4103,0.3300000000000001,1,4
4104,0.3400000000000001,1,2
4105,1.23,2,0
4106,6.38,4,3
4107,0.3500000000000001,1,1
4108,3.31,3,3
4109,1.24,3,0
4110,1.25,2,4
4111,0.3600000000000001,1,1
4112,0.3700000000000001,1,4
4113,0.3800000000000001,1,0
4114,0.3900000000000002,1,3
4115,6.390000000000001,4,4
4116,0.4000000000000002,1,0
4117,0.4100000000000002,1,2
4118,4.18,4,4
4119,0.4200000000000002,1,2
4120,0.4300000000000002,1,1
4121,0.4400000000000002,1,0
4122,2.14,3,0
4123,0.4500000000000002,1,0
4124,0.4600000000000002,1,2
4125,4.19,4,3
4126,0.4700000000000002,1,4
4127,1.26,2,0
4128,0.4800000000000002,1,0
4129,2.15,3,4
4130,1.27,3,4
4131,2.16,3,4
4132,1.28,2,4
4133,0.4900000000000002,1,4
4134,0.5000000000000002,1,4
4135,0.5100000000000002,1,4
4136,2.17,3,3
4137,1.29,2,1
4138,0.5200000000000002,1,0
4139,0.5300000000000002,1,4
4140,0.5400000000000003,1,4
4141,0.5500000000000003,1,4
4142,1.3,3,0
4143,0.5600000000000003,1,1
4144,3.3200000000000003,3,0
4145,3.33,3,4
4146,0.5700000000000003,1,0
4147,0.5800000000000003,1,0
4148,3.3400000000000003,3,1
4149,0.5900000000000003,1,4
4150,3.35,3,3
4151,0.6000000000000003,1,3
4152,0.6100000000000003,1,4
4153,0.6200000000000003,1,0
4154,3.3600000000000003,2,1
4155,2.18,3,0
4156,1.31,2,0
4157,0.6300000000000003,1,1
4158,1.32,2,4
4159,1.33,2,4
4160,0.6400000000000003,1,1
4161,1.34,2,2
4162,1.35,2,4
4163,0.6500000000000004,1,3
4164,0.6600000000000004,1,4
4165,0.6700000000000004,1,0
4166,3.37,4,4
4167,4.2,4,1
4168,5.33,4,0
4169,0.6800000000000004,1,4
4170,2.19,3,4
4171,5.34,4,4
4172,0.6900000000000004,1,4
4173,0.0,1,0
4174,0.01,1,3
4175,0.02,1,4
4176,3.3800000000000003,3,4
4177,0.03,1,1
4178,0.04,1,3
4179,4.21,4,4
4180,3.39,3,4
4181,1.36,2,2
4182,0.05,1,0
4183,0.06,1,1
4184,0.07,1,4
4185,0.08,1,0
4186,0.09,1,1
4187,0.0999999999999999,1,4
4188,0.1099999999999999,1,1
4189,2.2,3,3
4190,0.1199999999999999,1,2
4191,1.37,2,4
4192,0.1299999999999999,1,1
4193,0.1399999999999999,1,0
4194,1.38,2,0
4195,1.39,3,2
4196,1.4,2,4
4197,0.15,1,0
4198,0.16,1,4
4199,2.21,3,4
4200,4.22,4,3
4201,0.17,1,0
4202,6.4,4,2
4203,0.18,1,4
4204,0.19,1,4
4205,0.2,1,0
4206,0.21,1,0
4207,0.22,1,4
4208,4.23,4,2
4209,3.4000000000000004,3,4
4210,0.23,1,0
4211,3.41,4,0
4212,2.22,3,0
4213,1.41,2,0
4214,0.24,1,4
4215,6.41,4,4
4216,0.25,1,4
4217,0.26,1,4
4218,0.2700000000000001,1,3
4219,5.3500000000000005,4,4
4220,0.2800000000000001,1,1
4221,2.23,3,1
4222,5.36,4,4
4223,1.4200000000000002,2,0
4224,3.4200000000000004,3,3
4225,2.24,3,4
4226,1.4300000000000002,2,0
4227,0.2900000000000001,1,1
4228,0.3000000000000001,1,2
4229,0.3100000000000001,1,3
4230,0.3200000000000001,1,4
4231,0.3300000000000001,1,0
4232,6.42,4,4
4233,6.430000000000001,4,4
4234,3.43,3,0
4235,5.37,4,4
4236,0.3400000000000001,1,1
4237,0.3500000000000001,1,4
4238,0.3600000000000001,1,4
4239,0.3700000000000001,1,4
4240,1.4400000000000002,2,0
4241,6.44,4,3
4242,0.3800000000000001,1,4
4243,0.3900000000000002,1,0
4244,3.4400000000000004,3,4
4245,0.4000000000000002,1,3
4246,0.4100000000000002,1,0
4247,0.4200000000000002,1,0
4248,5.38,4,3
4249,0.4300000000000002,1,4
4250,3.45,3,4
4251,0.4400000000000002,1,0
4252,0.4500000000000002,1,0
4253,0.4600000000000002,1,0
4254,0.4700000000000002,1,0
4255,1.4500000000000002,2,4
4256,0.4800000000000002,1,0
4257,0.4900000000000002,1,1
4258,0.5000000000000002,1,1
4259,0.5100000000000002,1,0
4260,1.4600000000000002,2,4
4261,0.5200000000000002,1,3
4262,0.5300000000000002,1,4
4263,0.5400000000000003,1,1
4264,5.390000000000001,4,4
4265,0.5500000000000003,1,0
4266,3.4600000000000004,3,0
4267,0.5600000000000003,1,4
4268,0.5700000000000003,1,3
4269,0.5800000000000003,1,0
4270,2.25,3,4
4271,0.5900000000000003,1,0
4272,0.6000000000000003,1,4
4273,1.4700000000000002,2,4
4274,0.6100000000000003,1,0
4275,2.26,3,0
4276,0.6200000000000003,1,4
4277,1.4800000000000002,2,4
4278,0.6300000000000003,1,0
4279,1.4900000000000002,2,4
4280,3.47,3,3
4281,0.6400000000000003,1,3
4282,1.5000000000000002,2,0
4283,0.6500000000000004,1,1
4284,0.6600000000000004,1,0
4285,4.24,4,0
4286,2.27,3,0
4287,0.6700000000000004,1,1
4288,0.6800000000000004,1,1
4289,4.25,3,4
4290,2.28,3,4
4291,1.5100000000000002,3,0
4292,6.45,4,3
4293,0.6900000000000004,1,3
4294,1.5200000000000002,2,0
4295,1.5300000000000002,3,0
4296,0.0,1,4
4297,1.5400000000000005,2,4
4298,4.26,3,3
4299,0.01,1,4
4300,1.5500000000000005,2,0
4301,0.02,1,4
4302,0.03,1,3
4303,5.4,4,4
4304,0.04,1,0
4305,3.4800000000000004,3,2
4306,1.5600000000000005,2,2
4307,0.05,1,4
4308,0.06,1,0
4309,0.07,1,0
4310,0.08,1,4
4311,5.41,4,2
4312,0.09,1,0
4313,0.0999999999999999,1,0
4314,3.49,3,0
4315,3.5,3,3
4316,4.2700000000000005,4,1
4317,0.1099999999999999,1,4
4318,0.1199999999999999,1,0
4319,0.1299999999999999,1,4
4320,4.28,3,2
4321,5.42,4,2
4322,0.1399999999999999,1,1
4323,0.15,1,4
4324,6.46,4,2
4325,2.29,4,0
4326,4.29,4,3
4327,2.3000000000000003,3,0
4328,6.470000000000001,4,4
4329,0.16,1,0
4330,4.3,4,4
4331,0.17,1,4
4332,0.18,1,0
4333,3.51,3,4
4334,0.19,1,4
4335,2.31,3,0
4336,6.48,4,3
4337,1.5700000000000005,2,4
4338,0.2,1,0
4339,2.3200000000000003,3,4
4340,1.5800000000000003,2,1
4341,0.21,1,0
4342,0.22,1,0
4343,6.49,4,4
4344,3.5200000000000005,3,0
4345,0.23,1,0
4346,0.24,1,4
4347,0.25,1,0
4348,3.53,3,4
4349,0.26,1,4
4350,1.5900000000000003,2,1
4351,1.6000000000000003,2,0
4352,0.2700000000000001,1,4
4353,1.6100000000000003,2,4
4354,0.2800000000000001,1,2
4355,0.2900000000000001,1,4
4356,0.3000000000000001,1,0
4357,0.3100000000000001,1,1
4358,0.3200000000000001,1,0
4359,0.3300000000000001,1,0
4360,0.3400000000000001,1,4
4361,2.33,3,0
4362,0.3500000000000001,1,4
4363,3.54,3,1
4364,1.6200000000000003,2,4
4365,2.3400000000000003,3,4
4366,0.3600000000000001,1,1
4367,6.5,4,3
4368,0.3700000000000001,1,1
4369,3.5500000000000003,3,1
4370,1.6300000000000003,2,4
4371,1.6400000000000003,2,3
4372,0.3800000000000001,1,3
4373,0.3900000000000002,1,0
4374,3.5600000000000005,3,3
4375,0.4000000000000002,1,4
4376,0.4100000000000002,1,4
4377,3.5700000000000003,3,4
4378,6.51,3,0
4379,0.4200000000000002,1,0
4380,2.35,4,0
4381,0.4300000000000002,1,2
4382,0.4400000000000002,1,4
4383,3.58,3,2
4384,0.4500000000000002,1,4
4385,0.4600000000000002,1,4
4386,0.4700000000000002,1,1
4387,0.4800000000000002,1,0
4388,2.3600000000000003,3,4
4389,0.4900000000000002,1,4
4390,0.5000000000000002,1,0
4391,2.37,3,4
4392,0.5100000000000002,1,4
4393,0.5200000000000002,1,0
4394,0.5300000000000002,1,4
4395,0.5400000000000003,1,4
4396,0.5500000000000003,1,0
4397,0.5600000000000003,1,1
4398,0.5700000000000003,1,0
4399,2.3800000000000003,3,1
4400,4.3100000000000005,3,3
4401,0.5800000000000003,1,1
4402,0.5900000000000003,1,0
4403,0.6000000000000003,1,4
4404,1.6500000000000004,3,4
4405,0.6100000000000003,1,0
4406,0.6200000000000003,1,0
4407,0.6300000000000003,1,3
4408,0.6400000000000003,1,0
4409,4.32,3,4
4410,1.6600000000000004,2,4
4411,0.6500000000000004,1,0
4412,0.6600000000000004,1,0
4413,0.6700000000000004,1,0
4414,0.6800000000000004,1,4
4415,0.6900000000000004,1,3
4416,1.6700000000000004,2,4
4417,0.0,1,4
4418,2.39,3,1
4419,3.5900000000000003,3,4
4420,0.01,1,4
4421,5.430000000000001,4,0
4422,3.6000000000000005,3,0
4423,0.02,1,0
4424,0.03,1,4
4425,2.4000000000000004,3,1
4426,0.04,1,0
4427,0.05,1,2
4428,6.5200000000000005,4,3
4429,0.06,1,1
4430,2.41,3,3
4431,1.6800000000000004,2,4
4432,0.07,1,4
4433,3.61,3,4
4434,1.6900000000000004,2,1
4435,3.62,3,4
4436,6.53,4,3
4437,4.33,3,2
4438,0.08,1,2
4439,5.44,4,4
4440,0.09,1,3
4441,0.0999999999999999,1,0
4442,0.1099999999999999,1,4
4443,0.1199999999999999,1,1
